pdbid,binding_affinity
4878,3lpk,9.1
4879,3mdz,9.1
4880,3o56,9.1
4881,3pwm,9.1
4882,3vf7,9.1
4883,4az6,9.1
4884,4hws,9.1
4885,5eek,9.1
4886,5sz0,9.1
4887,6c2r,9.1
4888,1d9i,9.11
4889,4xu0,9.11
4890,3ttp,9.12
4891,5nkb,9.12
4892,1ta6,9.13
4893,2wb5,9.13
4894,3su3,9.13
4895,5j20,9.14
4896,5l30,9.14
4897,2qmg,9.15
4898,2xjx,9.15
4899,3d91,9.15
4900,3ibu,9.15
4901,4clj,9.15
4902,4p6w,9.15
4903,5aml,9.15
4904,5kr0,9.15
4905,6c7q,9.15
4906,6odz,9.15
4907,8cpa,9.15
4908,5wl0,9.17
4909,1z71,9.18
4910,2fgu,9.18
4911,2xb7,9.19
4912,3ozg,9.19
4913,3vfa,9.19
4914,6ays,9.19
4915,5laq,9.2
4916,5upz,9.2
4917,6dyz,9.2
4918,1mh5,9.21
4919,1sqa,9.21
4920,4xty,9.21
4921,1d4k,9.22
4922,1fcz,9.22
4923,1hpo,9.22
4924,1hps,9.22
4925,1hpv,9.22
4926,1uho,9.22
4927,1x39,9.22
4928,1zvx,9.22
4929,2cer,9.22
4930,2o4l,9.22
4931,3rwp,9.22
4932,4jia,9.22
4933,4s1g,9.22
4934,5eei,9.22
4935,5i3w,9.22
4936,6h33,9.22
4937,6n7b,9.22
4938,4xu2,9.23
4939,4dv8,9.24
4940,5llp,9.24
4941,3zlr,9.26
4942,1sdt,9.27
4943,2xab,9.27
4944,3b65,9.27
4945,3nzk,9.27
4946,4xtv,9.27
4947,1xow,9.28
4948,3kdc,9.28
4949,3p8n,9.28
4950,3rux,9.28
4951,3vhd,9.28
4952,4asd,9.28
4953,2ayr,9.29
4954,5kqy,9.29
4955,2yxj,9.3
4956,3fv1,9.3
4957,3nu6,9.3
4958,4crf,9.3
4959,4er2,9.3
4960,4qge,9.3
4961,5anv,9.3
4962,6h2z,9.3
4963,6h34,9.3
4964,6hza,9.3
4965,6orr,9.3
4966,6udu,9.3
4967,1bn4,9.31
4968,3rdq,9.31
4969,2aqu,9.32
4970,3wha,9.32
4971,5jfp,9.32
4972,1bn1,9.34
4973,3vf5,9.34
4974,6o0m,9.34
4975,2e27,9.35
4976,6h36,9.35
4977,2p95,9.37
4978,3nuj,9.39
4979,4ca5,9.39
4980,1ebz,9.4
4981,1fkf,9.4
4982,1ksn,9.4
4983,1met,9.4
4984,1pme,9.4
4985,2o4r,9.4
4986,2w26,9.4
4987,4a4q,9.4
4988,4erf,9.4
4989,4qac,9.4
4990,5anu,9.4
4991,5i3y,9.4
4992,5llo,9.4
4993,6got,9.4
4994,3ekv,9.41
4995,3ekx,9.41
4996,5jop,9.41
4997,1hsh,9.42
4998,3bgs,9.42
4999,3rbu,9.43
5000,1g1d,9.44
5001,4mc9,9.44
5002,2yki,9.46
5003,4b7p,9.46
5004,6g2r,9.46
5005,1qbs,9.47
5006,4wko,9.47
5007,1xjd,9.48
5008,6e7j,9.48
5009,1bnq,9.49
5010,4xu1,9.49
5011,5kr1,9.49
5012,4xu3,9.5
5013,1hvr,9.51
5014,1s19,9.51
5015,2p4s,9.51
5016,1m4h,9.52
5017,2ax9,9.52
5018,2bys,9.52
5019,2g94,9.52
5020,2gvj,9.52
5021,2hoc,9.52
5022,3fv3,9.52
5023,3g0w,9.52
5024,3g5k,9.52
5025,4ivd,9.52
5026,4ty7,9.52
5027,5llc,9.52
5028,6cjr,9.52
5029,6n7d,9.52
5030,1g52,9.54
5031,2pog,9.54
5032,3ppm,9.54
5033,1dmp,9.55
5034,1ws1,9.55
5035,4gr0,9.55
5036,4wkp,9.55
5037,1i37,9.57
5038,1o86,9.57
5039,2z4o,9.57
5040,4ax9,9.57
5041,4gql,9.59
5042,4mc6,9.59
5043,5cjf,9.59
5044,4gqp,9.6
5045,1if8,9.64
5046,2zx8,9.64
5047,3el1,9.64
5048,3s54,9.64
5049,4b7r,9.64
5050,5dh5,9.64
5051,3pe1,9.65
5052,3dp9,9.68
5053,4zip,9.68
5054,6n78,9.68
5055,6n79,9.68
5056,1bnu,9.7
5057,1df8,9.7
5058,1eby,9.7
5059,1fkb,9.7
5060,1mrw,9.7
5061,2vh6,9.7
5062,3sm2,9.7
5063,4cd0,9.7
5064,4fk6,9.7
5065,5dxt,9.7
5066,5sz4,9.7
5067,5sz7,9.7
5068,6cjs,9.7
5069,6oja,9.7
5070,4crl,9.71
5071,1z6e,9.72
5072,3fuc,9.72
5073,4wkn,9.72
5074,1nh0,9.74
5075,3dk1,9.74
5076,3p3g,9.74
5077,5izf,9.74
5078,3pe2,9.76
5079,4yhm,9.76
5080,3ggu,9.77
5081,456c,9.77
5082,6fs0,9.77
5083,4x24,9.78
5084,1bnt,9.8
5085,3lxk,9.8
5086,3nuo,9.8
5087,6ixd,9.8
5088,1pvn,9.82
5089,3m36,9.82
5090,3nu3,9.82
5091,4eb8,9.82
5092,4xtz,9.82
5093,4zo5,9.82
5094,2xef,9.84
5095,6dh8,9.84
5096,2std,9.85
5097,3kdb,9.85
5098,3rdo,9.85
5099,6oqd,9.85
5100,6dh7,9.88
5101,1bn3,9.89
5102,1e66,9.89
5103,2drc,9.89
5104,1hxb,9.92
5105,1zsf,9.92
5106,2vnp,9.92
5107,3ies,9.92
5108,3rlb,9.92
5109,6dh6,9.93
5110,1hvl,9.95
5111,1bv9,9.96
5112,1fjs,9.96
5113,2xmy,9.96
5114,4m8y,9.96
5115,6o0p,9.96
5116,1bnn,10.0
5117,1bxo,10.0
5118,1d4h,10.0
5119,1ec2,10.0
5120,1flr,10.0
5121,1gar,10.0
5122,1igj,10.0
5123,1rjk,10.0
5124,3h5b,10.0
5125,4ivc,10.0
5126,4lhv,10.0
5127,4twp,10.0
5128,6e23,10.0
5129,6udi,10.0
5130,6udt,10.0
5131,3mxe,10.01
5132,1n4k,10.05
5133,1nm6,10.05
5134,4rfm,10.05
5135,3lzu,10.06
5136,1sdu,10.07
5137,1sr7,10.1
5138,2o4j,10.1
5139,2p16,10.1
5140,1y6r,10.11
5141,6chp,10.12
5142,5v82,10.15
5143,4f3k,10.16
5144,3ps1,10.17
5145,3u8n,10.17
5146,4tmn,10.17
5147,5llh,10.17
5148,6nzv,10.17
5149,4ggz,10.18
5150,5etj,10.18
5151,1ie9,10.19
5152,2qi3,10.2
5153,4m8x,10.2
5154,2qi7,10.21
5155,5dyo,10.21
5156,6ud2,10.21
5157,5lle,10.22
5158,3t3c,10.23
5159,1qbu,10.24
5160,5b25,10.24
5161,1rr6,10.25
5162,6dyu,10.26
5163,6udv,10.29
5164,1bv7,10.3
5165,1c70,10.3
5166,1hvs,10.3
5167,2p15,10.3
5168,5nea,10.3
5169,6oqb,10.3
5170,4djq,10.32
5171,5h8g,10.32
5172,4std,10.33
5173,3i6o,10.35
5174,4ngm,10.35
5175,4q1y,10.35
5176,4lvt,10.36
5177,1c4u,10.37
5178,4ynb,10.37
5179,1kzk,10.39
5180,5d3c,10.4
5181,6oqc,10.4
5182,4wt2,10.42
5183,2qi4,10.44
5184,4ffs,10.44
5185,6dyw,10.44
5186,2o4k,10.46
5187,6eqx,10.47
5188,1msm,10.48
5189,5ehq,10.48
5190,2zx7,10.49
5191,5std,10.49
5192,6dj1,10.51
5193,1b8n,10.52
5194,1if7,10.52
5195,1n46,10.52
5196,2f81,10.52
5197,4yo8,10.52
5198,6ne5,10.52
5199,6no9,10.52
5200,1g2o,10.55
5201,4djp,10.55
5202,6b4n,10.55
5203,6dyy,10.55
5204,1qbr,10.57
5205,2qi6,10.57
5206,4xtx,10.57
5207,6dh1,10.58
5208,3djk,10.59
5209,3ekt,10.59
5210,6dyv,10.59
5211,2zx6,10.6
5212,5uov,10.6
5213,1qbt,10.62
5214,2xei,10.62
5215,4lch,10.62
5216,1b8o,10.64
5217,6eqw,10.65
5218,1dif,10.66
5219,3cs7,10.68
5220,2pk5,10.7
5221,2xeg,10.7
5222,3myg,10.7
5223,3o9a,10.7
5224,4agc,10.7
5225,5nee,10.7
5226,5alb,10.71
5227,3o9d,10.72
5228,6dif,10.72
5229,7std,10.72
5230,4yho,10.74
5231,6o0k,10.74
5232,4gid,10.77
5233,4omc,10.78
5234,3gi4,10.8
5235,4hla,10.8
5236,5c1m,10.8
5237,1hxw,10.82
5238,3o99,10.82
5239,5wlo,10.82
5240,6h5x,10.82
5241,2qi5,10.85
5242,3i7e,10.85
5243,5ult,10.85
5244,2pk6,10.89
5245,6dh2,10.89
5246,4i8w,10.9
5247,1hvi,10.92
5248,3utu,10.92
5249,6cdl,10.92
5250,1hvk,10.96
5251,1m7y,10.96
5252,3lzs,10.96
5253,4ase,11.0
5254,4kb9,11.0
5255,5bs4,11.0
5256,1q84,11.05
5257,4i8z,11.05
5258,5dgw,11.05
5259,1x1z,11.06
5260,3k8o,11.07
5261,5c2h,11.09
5262,1d4y,11.1
5263,3std,11.11
5264,5llg,11.13
5265,1mq6,11.15
5266,4q1x,11.15
5267,2i4v,11.2
5268,5h8e,11.2
5269,3gi5,11.22
5270,3gi6,11.22
5271,5dwr,11.22
5272,3ok9,11.23
5273,4u8w,11.24
5274,1hpx,11.26
5275,4ryd,11.26
5276,3k8q,11.28
5277,6mqe,11.29
5278,1pro,11.3
5279,2q5k,11.3
5280,2xpk,11.3
5281,3o9e,11.3
5282,3st5,11.3
5283,4f2w,11.3
5284,4gbd,11.32
5285,2x00,11.33
5286,2j62,11.34
5287,2hb3,11.35
5288,5dgu,11.35
5289,1hvj,11.4
5290,2i0a,11.4
5291,1lyb,11.42
5292,5drr,11.46
5293,4djo,11.52
5294,4djr,11.52
5295,5izj,11.52
5296,6cpa,11.52
5297,3qaa,11.54
5298,2i4u,11.57
5299,4ll3,11.57
5300,4wkb,11.57
5301,2i4w,11.59
5302,2i4d,11.68
5303,4jn2,11.68
5304,1y6q,11.7
5305,4q1w,11.7
5306,6cdj,11.7
5307,2i4x,11.72
5308,4dfg,11.74
5309,1duv,11.8
5310,3o9i,11.82
5311,4f3c,11.82
5312,5bry,11.82
5313,1sl3,11.85
5314,1ctu,11.92
5315,6e9a,11.92
